John's Catering #5,Truck,TURK ST: GOUGH ST to LAGUNA ST (900 - 1099),1003 TURK ST,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.780868436568085,-122.42546772661841
John's Catering #5,Truck,MISSION ST: SHAW ALY to ANTHONY ST (543 - 586),560 MISSION ST,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.78886471534304,-122.39935935136297
Park's Catering,Truck,BURKE AVE: START: 1500-1599 BLOCK to 03RD ST (1500 - 1599),1570 BURKE AVE,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74475219161639,-122.38567924872147
Park's Catering,Truck,MARIN ST: KANSAS ST to HWY 101 N ON RAMP (2500 - 2599),2525 MARIN ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74761607223309,-122.40197697572432
Park's Catering,Truck,PHELPS ST: FAIRFAX AVE to SAM JORDANS WAY (500 - 599),525 PHELPS ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74176064966551,-122.3890979701946
Park's Catering,Truck,NEWHALL ST: MENDELL ST to EVANS AVE (200 - 399),220 NEWHALL ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.743014249631514,-122.38446024493484
Park's Catering,Truck,LOOMIS ST: BARNEVELD AVE \ MCKINNON AVE to OAKDALE AVE (1 - 99),10 LOOMIS ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74378392338268,-122.40378882961045
Park's Catering,Truck,BURKE AVE: START: 1500-1599 BLOCK to 03RD ST (1500 - 1599),1575 BURKE AVE,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.744178447375724,-122.38671592975922
Park's Catering,Truck,MISSISSIPPI ST: START: 1200-1299 BLOCK to CESAR CHAVEZ ST (1200 - 1299),1200 MISSISSIPPI ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.75169103572294,-122.3943742132628
Park's Catering,Truck,NAPOLEON ST: EVANS AVE \ TOLAND ST to JERROLD AVE (25 - 299),250 NAPOLEON ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.746755554477474,-122.40090627035904
Park's Catering,Truck,RANKIN ST: DAVIDSON AVE to EVANS AVE (200 - 299),220 RANKIN ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74646978811481,-122.3915152387716
Park's Catering,Truck,03RD ST: ARTHUR AVE \ CARGO WAY to BURKE AVE (3400 - 3498) -- WEST --,3450 03RD ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74572922168844,-122.38779765083679
Natan's Catering,Truck,MARIN ST: START: 800-949 BLOCK to MICHIGAN ST (800 - 899),888 MARIN ST,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.74945832902701,-122.38508133967831
Zuri Food Facilities,Truck,MARIPOSA ST: ARKANSAS ST to CAROLINA ST (1500 - 1699),1601 MARIPOSA ST,Peruvian Food Served Hot,0,0
Natan's Catering,Truck,QUINT ST: ARTHUR AVE to CUSTER AVE (1 - 199),50 QUINT ST,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.746470506647114,-122.38899080865444
Natan's Catering,Truck,EVANS AVE: NAPOLEON ST \ TOLAND ST to MARIN ST (2000 - 2099),2045 EVANS AVE,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.747772091607466,-122.39703171897757
Natan's Catering,Truck,MISSOURI ST: 20TH ST to SIERRA ST (500 - 630),555 MISSOURI ST,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.75930376638337,-122.39590223123567
San Francisco's Hometown Creamery,Truck,PINE ST: SANSOME ST to CENTURY PL (300 - 340),301 PINE ST,Ice cream & Waffle cones,37.79183426305553,-122.40127961659626
Natan's Catering,Truck,,Assessors Block 4058/Lot010,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.761182994505084,-122.38811870407658
Natan's Catering,Truck,16TH ST: 04TH ST to OWENS ST (600 - 699),600 16TH ST,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.76746628714475,-122.39086028943053
Natan's Catering,Truck,BURKE AVE: START: 1500-1599 BLOCK to 03RD ST (1500 - 1599),1580 BURKE AVE,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.74475219161639,-122.38567924872147
San Francisco's Hometown Creamery,Truck,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),425 CALIFORNIA ST,Ice Cream: Waffle Cones,37.79279574157871,-122.40135328093122
Natan's Catering,Truck,,Assessors Block 4227/Lot012,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.75315510671546,-122.3911741844557
Natan's Catering,Truck,,Assessors Block 4172/Lot010,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.75712456038606,-122.3885295152567
Natan's Catering,Truck,,Assessors Block 4046/Lot001,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.76200845803015,-122.38544181156826
Natan's Catering,Truck,17TH ST: MISSION ST to HOFF ST (3300 - 3343),3335 17TH ST,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.76315639322651,-122.42032223152648
Natan's Catering,Truck,MISSION BAY BLVD SOUTH: 03RD ST \ MISSION BAY BLVD to 04TH ST \ MISSION BAY BLVD (501 - 599),Assessors Block 8732/Lot001,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.77070297609754,-122.39079035556641
Natan's Catering,Truck,23RD ST: START: 100-699 BLOCK to ILLINOIS ST (100 - 699),435 23RD ST,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.755030726766726,-122.38453073422282
Natan's Catering,Truck,EVANS AVE: RANKIN ST to SELBY ST (1800 - 1890),1801 EVANS AVE,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.74459119509166,-122.39307688085802
Natan's Catering,Truck,ILLINOIS ST: 25TH ST to ILLINOIS ST (1500 - 1599),Assessors Block 4296/Lot010,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.75240499247832,-122.38700019629786
Natan's Catering,Truck,25TH ST: MARYLAND ST to MICHIGAN ST (400 - 699),Assessors Block 4241/Lot002,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.75334000118106,-122.38412838423727
Natan's Catering,Truck,,Assessors Block 5598/Lot031,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.74030387280596,-122.4060597434942
San Francisco's Hometown Creamery,Truck,POST ST: STOCKTON ST to POWELL ST (300 - 399),340 POST ST,Ice Cream: Waffle Cones,37.78869699864027,-122.40747042036952
Natan's Catering,Truck,CONNECTICUT ST: 17TH ST to MARIPOSA ST (100 - 199),146 CONNECTICUT ST,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.764447295561894,-122.397987371508
Natan's Catering,Truck,03RD ST: MARIN ST to ARTHUR AVE \ CARGO WAY (3201 - 3399) -- EAST --,3201 03RD ST,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.748445338837655,-122.38687903197963
Natan's Catering,Truck,03RD ST: 18TH ST to 19TH ST (2101 - 2199) -- EAST --,2101 03RD ST,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,0,0
Natan's Catering,Truck,,Assessors Block 5216/Lot030,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.74540642941645,-122.39008122484672
San Francisco's Hometown Creamery,Truck,GEARY ST: STOCKTON ST to POWELL ST (200 - 299),281 GEARY ST,Ice cream,37.787136491086116,-122.4077185090006
Natan's Catering,Truck,,1650 03RD ST,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.769124412168054,-122.39147491124585
Natan's Catering,Truck,,Assessors Block 4103/Lot023A,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.758303395642486,-122.39351405481675
F & C Catering,Truck,TENNESSEE ST: TENNESSEE ST to 26TH ST (1500 - 1599),1500 TENNESSEE ST,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,37.75224166848031,-122.38918854258944
FRUITYMANIA,Push Cart,MARKET ST: 04TH ST \ ELLIS ST \ STOCKTON ST to POWELL ST (801 - 863) -- SOUTH --,801 MARKET ST,Fruit Salads: Fruit Drinks: Can Soda: Water,37.784990279306456,-122.40567662907203
Brazuca Grill,Truck,03RD ST: MARIPOSA ST to 18TH ST (2001 - 2099) -- EAST --,2085 03RD ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.76329905604463,-122.38848230680541
Roadside Rotisserie Corporation / Country Grill,Truck,FRONT ST: BROADWAY to VALLEJO ST (800 - 899),90 BROADWAY,Rotisserie Chicken: Ribs: Kickass Salad: Potatos w/fat dripping: chicken wrap.,37.799260113502285,-122.39961794865545
Brazuca Grill,Truck,TENNESSEE ST: 19TH ST to 20TH ST (800 - 899),815 TENNESSEE ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.76150220396644,-122.38927699608101
San Pancho's Tacos,Truck,CAPITOL AVE: DE MONTFORT AVE to OCEAN AVE (1200 - 1299),1271 CAPITOL AVE,Tacos: Burritos: Quesadillas: Tortas: Nachos: Hot Dogs:Soda: Water: Fruit Drinks,37.724297778527635,-122.45937730954839
FRUITYMANIA,Push Cart,MARKET ST: 04TH ST \ ELLIS ST \ STOCKTON ST to POWELL ST (800 - 890) -- NORTH --,870 MARKET ST,Fruit Salads: Fruit Drinks: Can Soda: Water,37.78511092044776,-122.40742266827704
Rita's Catering,Truck,MISSION ST: 06TH ST to 07TH ST (1000 - 1099),1028 MISSION ST,Filipino Food,37.78069437740818,-122.40966881321906
Brazuca Grill,Truck,10TH ST: SHERIDAN ST to HARRISON ST (350 - 399),380 10TH ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.77165385136786,-122.41180906852375
Natan's Catering,Truck,07TH ST: HOOPER ST to IRWIN ST (1100 - 1199),1140 07TH ST,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.7682493867935,-122.39843065021364
El Alambre,Truck,14TH ST: FOLSOM ST to SHOTWELL ST (100 - 150),1800 FOLSOM ST,Tacos: Burritos: Quesadillas: Tortas,37.76785244271805,-122.41610489253189
Eva's Catering,Truck,05TH ST: WELSH ST to BRANNAN ST (530 - 599),530 05TH ST,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,37.77687638877653,-122.40025957520209
El Gallo Jiro,Truck,23RD ST: TREAT AVE to FOLSOM ST (3052 - 3099),3055 23RD ST,Burritos: Giros: Tortas: Quesadillas: Tacos & Various Beverages,37.753927735726535,-122.41332312961758
San Pancho's Tacos,Truck,ALEMANY BLVD: SICKLES AVE to I-280 N ON RAMP \ REGENT ST \ SAN JOSE AVE (3101 - 3155) -- SOUTH --,3119 ALEMANY BLVD,Tacos: Burritos: Quesadillas: Tortas: Nachos: Hot Dogs:Soda: Water: Fruit Drinks,37.71019301997575,-122.4552219061259
Brazuca Grill,Truck,03RD ST: MARIN ST to ARTHUR AVE \ CARGO WAY (3201 - 3399) -- EAST --,3305 03RD ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.74383117213268,-122.37779736896212
Brazuca Grill,Truck,INDIANA ST: 20TH ST to 22ND ST (800 - 999),998 INDIANA ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.758037393488074,-122.3916718906821
Brazuca Grill,Truck,NEWHALL ST: BITTING AVE to EGBERT AVE (2660 - 2899),2660 NEWHALL ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.727212173900384,-122.39963625164356
Roadside Rotisserie Corporation / Country Grill,Truck,BRANNAN ST: STANFORD ST to JACK LONDON ALY (324 - 353),333 BRANNAN ST,Rotisserie Chicken; Ribs; Pork Loin; Roasted Potatoes; Chicken Wrap; Kale Salad; Drinks,37.780918000993,-122.39241698313292
"Chairman SF, LLC",Truck,MISSION ST: ECKER ST to SHAW ALY (521 - 548),536 MISSION ST,Baos: bowls & drinks,37.78924890841371,-122.39889295934644
"Off the Grid Services, LLC",Truck,BRANNAN ST: STANFORD ST to JACK LONDON ALY (324 - 353),340 BRANNAN ST,Everything,37.781264686022816,-122.3932290415377
Brazuca Grill,Truck,INDIANA ST: 20TH ST to 22ND ST (800 - 999),951 INDIANA ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.758786162305626,-122.39095839869275
Philz Coffee Truck,Truck,PINE ST: BATTERY ST to SANSOME ST (200 - 299),250 PINE ST,Hot coffee: iced coffee: hot chocolate: tea: pastries,37.79229559981873,-122.40070689723306
Brazuca Grill,Truck,INDIANA ST: 26TH ST to CESAR CHAVEZ ST (1500 - 1599),1575 INDIANA ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75084960681246,-122.3900276155014
F & C Catering,Truck,MINNESOTA ST: 23RD ST to 24TH ST (1200 - 1299),1275 MINNESOTA ST,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,37.754251708893726,-122.3893812288799
Curry Up Now,Truck,03RD ST: BRANNAN ST to TOWNSEND ST (600 - 699),601 03RD ST,Indian Street Food: Tikka Masala Burritos; Samosas; Sexy Fries (Indian-inspired poutine); Naughty Naans; Deconstructed Samosas; Kathi Rolls; Lassis and Lemonades,37.78007717443923,-122.39376729448306
Bonito Poke,Truck,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),430 CALIFORNIA ST,Bonito Poke Bowls & Various Drinks,37.793262206923096,-122.4017890913628
"San Francisco Street Foods, Inc.",Push Cart,SACRAMENTO ST: FRONT ST to BATTERY ST (300 - 399),1 THE EMBARCADERO,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.79464383461952,-122.39964429852886
Brazuca Grill,Truck,03RD ST: 26TH ST to CESAR CHAVEZ ST (3000 - 3098) -- WEST --,3000 03RD ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.750464115522504,-122.38790832590168
"Off the Grid Services, LLC",Truck,BERRY ST: 03RD ST to 04TH ST (100 - 199),185 BERRY ST,everything except for hot dogs,37.77632714778992,-122.39179682107691
San Pancho's Tacos,Truck,BAY SHORE BLVD: CORTLAND AVE to WATERLOO ST (491 - 499) -- EAST --,491 BAY SHORE BLVD,Tacos: Burritos: Quesadillas: Tortas: Nachos: Hot Dogs:Soda: Water: Fruit Drinks,0,0
Roadside Rotisserie Corporation / Country Grill,Truck,BATTERY ST: CALIFORNIA ST to HALLECK ST (200 - 230),225 BATTERY ST,Rotisserie Chicken; Ribs; Pork Loin; Roasted Potatoes; Chicken Wrap; Kale Salad; Drinks,37.79344652781607,-122.40034367559197
El Alambre,Truck,FRANKLIN ST: OFARRELL ST \ STARR KING WAY to MYRTLE ST (1100 - 1149),1100 FRANKLIN ST,Tacos: Burritos: Quesadillas: Nachos Alambres: Choice of Meat: Carne Asada: Carnitas: Pollo: Al Pastor Camarones,37.78484602775554,-122.42256813313709
Brazuca Grill,Truck,03RD ST: MARIPOSA ST to 18TH ST (2000 - 2098) -- WEST --,2030 03RD ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7636598013494,-122.38913385740454
F & C Catering,Truck,03RD ST: 24TH ST to 25TH ST (2800 - 2898) -- WEST --,2800 03RD ST,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,37.753717416902134,-122.38835902104361
Brazuca Grill,Truck,TENNESSEE ST: 18TH ST to 19TH ST (700 - 799),790 TENNESSEE ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.761852397504114,-122.38993209325044
Zuri Food Facilities,Truck,02ND ST: STILLMAN ST to BRYANT ST (454 - 499),490 02ND ST,Peruvian Food Served Hot,37.783046099749996,-122.39406659922962
Philz Coffee Truck,Truck,MARINA BLVD: LAGUNA ST to BEACH ST \ BUCHANAN ST \ LOWER FORT MASON ST (1 - 99),15 MARINA BLVD,Hot coffee: iced coffee: hot chocolate: tea: pastries,37.80457786909011,-122.43301077434302
Brazuca Grill,Truck,22ND ST: MISSISSIPPI ST to TEXAS ST (1255 - 1399),1255 22ND ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75701552445967,-122.39406294711628
El Alambre,Truck,FRANKLIN ST: MYRTLE ST to GEARY BLVD (1150 - 1199),1188 FRANKLIN ST,Tacos: Burritos: Quesadillas: Nachos Alambres: Choice of Meat: Carne Asada: Carnitas: Pollo: Al Pastor Camarones,37.785271949066775,-122.42260358516438
Street Meet,Truck,GROVE ST: 08TH ST \ HYDE ST \ MARKET ST to LARKIN ST (1 - 55),30 GROVE ST,Burritos: Tacos: Quesadillas: Tortas: Carne Asada Fries and various drinks,37.779159119969,-122.4158078824267
Faith Sandwich,Push Cart,MISSION ST: SHAW ALY to ANTHONY ST (543 - 586),560 MISSION ST,BBQ PORK SANDWICHGRILL CHICKEN SANDWICHSHIRMP SPRING ROLLSBBQ PORK OVER RICEGRILL CHICKEN OVER RICEBBQ PORK VERMICELLIGRILL CHICKEN VERMICELLIBBQ PORK GARLIC NOODLEGRILL CHICKEN GARLIC NOODLENEW ITEMS:MASALA DOSAPANNER DOSACHICKEN CURRY & RICECHICKEN STEWRICE OR DOSAADD CHEESEADD GHEE,37.78886471534304,-122.39935935136297
Brazuca Grill,Truck,MARIPOSA ST: TENNESSEE ST to 04TH ST \ MINNESOTA ST (600 - 699),601 MARIPOSA ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.764052089924235,-122.39014439398791
Brazuca Grill,Truck,CESAR CHAVEZ ST: EVANS AVE to KANSAS ST (2100 - 2550),2150 CESAR CHAVEZ ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75023688477907,-122.39781803171861
"Off the Grid Services, LLC",Truck,BERRY ST: 03RD ST to 04TH ST (100 - 199),185 BERRY ST,everything except for hot dogs,37.77632714778992,-122.39179682107691
Eva's Catering,Truck,ORTEGA ST: 18TH AVE to 19TH AVE (1100 - 1199),1199 ORTEGA ST,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,37.78350912221273,-122.49007120809986
Brazuca Grill,Truck,26TH ST: MINNESOTA ST to INDIANA ST (1000 - 1099),1051 26TH ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75126940587811,-122.38989436694435
Truly Food & More,Truck,SANSOME ST: PINE ST to CALIFORNIA ST (200 - 299),217 SANSOME ST,Latin Food: Tacos: Pupusas: Vegetables: Salad: Waters: Sodas,37.79238986198323,-122.40126969523558
Brazuca Grill,Truck,03RD ST: MARIN ST to ARTHUR AVE \ CARGO WAY (3201 - 3399) -- EAST --,3255 03RD ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.748445338837655,-122.38687903197963
Roadside Rotisserie Corporation / Country Grill,Truck,POST ST: MONTGOMERY ST to LICK PL (1 - 40),1 POST ST,Rotisserie chicken: pork loin: ribs: chicken salad wrap: potatoes: roasted seasonal vegetables kale salad: beverages.,37.788778723377995,-122.40257456841074
Munch A Bunch,Truck,FULTON ST: FRANKLIN ST to GOUGH ST (300 - 399),365 FULTON ST,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,37.77849359718518,-122.42295474739645
CC Acquisition LLC,Push Cart,MARKET ST: 01ST ST \ BUSH ST to 02ND ST (501 - 599) -- SOUTH --,525 MARKET ST,Chai Tea,37.790406719940485,-122.39927588608576
May Catering,Truck,MARIPOSA ST: 04TH ST \ MINNESOTA ST to INDIANA ST (700 - 799),777 MARIPOSA ST,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.76381127729062,-122.3912653505994
Singh Brothers Ice Cream,Truck,HARBOR RD: NORTHRIDGE RD to INGALLS ST (1 - 299),297 HARBOR RD,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.73343881164075,-122.38046754951797
John's Catering #5,Truck,HARRISON ST: FREMONT ST \ I-80 W OFF RAMP to 01ST ST \ I-80 E ON RAMP (400 - 499),401 HARRISON ST,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.78606252109722,-122.39217646394879
"SOHOMEI, LLC",Truck,MISSION ST: 07TH ST to ANGELOS ALY \ JULIA ST (1100 - 1165),1118 MISSION ST,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.77915720534109,-122.41161543051868
John's Catering #5,Truck,11TH ST: KISSLING ST to BURNS PL (236 - 276),251 11TH ST,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.77249677780673,-122.41420984516701
Brazuca Grill,Truck,FRANCISCO ST: MASON ST to TAYLOR ST (500 - 599),500 FRANCISCO ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.805049509058854,-122.41433443693992
"SOHOMEI, LLC",Truck,CLAY ST: BATTERY ST to SANSOME ST (400 - 499),432 CLAY ST,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.795105560981405,-122.40087663372626
Singh Brothers Ice Cream,Truck,BANCROFT AVE: JENNINGS ST to KEITH ST (1500 - 1599),1562 BANCROFT AVE,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.725450702172296,-122.39199164141809
SPUNBYSS,Truck,02ND ST: TEHAMA ST to CLEMENTINA ST (224 - 273),240 02ND ST,American classic slider:  fried chicken slider: fried chicken skin: wedge cut fries: regular cut fries: handcrafted sodas: spring salad,37.78594032017338,-122.39779993385848
Singh Brothers Ice Cream,Truck,KISKA RD: DORMITORY RD \ KIRKWOOD AVE to REARDON RD (141 - 199),195 KISKA RD,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.72943828845401,-122.37665780072307
Tacos El Primo,Truck,QUINT ST: DAVIDSON AVE to EVANS AVE (300 - 399),1700 EVANS AVE,Mexican food: tacos: burritos: tortas: various meat and chicken and fish plate: chile relleno plate: fish plate: bread: flan: rice pudding: bread: fruit juice: vegetable juice: coffee: tea,37.744889286143,-122.39097197693538
Singh Brothers Ice Cream,Truck,QUESADA AVE: CRISP RD to HAWES ST (1170 - 1199),1191 QUESADA AVE,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.72774449070106,-122.38210737524216
"SOHOMEI, LLC",Truck,THOMAS MORE WAY: BROTHERHOOD WAY \ CHUMASERO DR to SAN FRANCISCO GOLF CLUB RD (1 - 99),1 THOMAS MORE WAY,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.710003334289446,-122.47141191312888
John's Catering #5,Truck,REDWOOD ST: POLK ST to VAN NESS AVE (100 - 199),180 REDWOOD ST,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.78083157691187,-122.41994286468194
Singh Brothers Ice Cream,Truck,GRIFFITH ST: INGERSON AVE to JAMESTOWN AVE (2900 - 2999),2900 GRIFFITH ST,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.71699129032396,-122.38959908416973
